aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,rrp_price,saving,savings_percent,base_price,base_price_amount,base_price_text,product_price_old,ean,isbn,upc,mpn,parent_product_id,product_GTIN
https://www.awin1.com/pclick.php?p=40478588066&a=3093907&m=108626,"Ventilador Arno Xtreme Force Breeze Coluna 40cm VB4C",40478588066,495,https://lojaarno.vteximg.com.br/arquivos/ids/158981_2,"O Ventilador de Coluna 40cm Arno Xtreme Force Breeze oferece alta performance com 6 pás e potência de 126W, garantindo uma ventilação potente e eficiente. Sua grade Chevron Zone reduz o ruído, proporcionando um ambiente mais silencioso e confortável.Possui 3 velocidades, incluindo um modo noturno ultra silencioso, ideal para uma noite de sono tranquila. Seu design moderno e versátil facilita a montagem, transporte, desmontagem para limpeza e armazenamento.Com 80° de oscilação, 4 inclinações verticais e altura ajustável de até 1,5 metros, oferece mais controle e personalização da ventilação. Desenvolvido com tecnologia avançada, alia eficiência, praticidade e economia, sem abrir mão da segurança e durabilidade.",Arno,464.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F158981_2&feedId=100096&k=ca073ec76340d5fb584fe82e084af3cb3ff67e90,BRL,,,https://www.arno.com.br/ventilador-xtreme-force-breeze-coluna-40cm-vb4c-2720016681_pai/p?idsku=495&utm_source=googleshopping&utm_medium=cpc,,,BRL464.99,100096,,,,"51.66 BRL",,,,,,,2720016681,,7895500760959
https://www.awin1.com/pclick.php?p=40920010773&a=3093907&m=108626,"Ventilador Arno Xtreme Force Breeze Parede 50cm VB51",40920010773,487,https://lojaarno.vteximg.com.br/arquivos/ids/166853_2,"O Ventilador de Parede 50cm Arno Xtreme Force Breeze, possui grande vazão de ar, com 6 pás e potência de 126W garante alta performance e conta a nota Chevron Zone que deixa o ventilador mais silencioso, trazendo muito mais conforto para suas noites de sono. São 3 velocidades, incluindo modo noturno mais silencioso, controle de velocidade no suporte com fio. Design moderno e versátil, fácil de montar, transportar, desmontar para limpar e armazenar. Com 80° de oscilação e 4 inclinações verticais. Tecnologia avançada para eficiência, praticidade e economia, com segurança e durabilidade.",Arno,389.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166853_2&feedId=100096&k=baaf8b2bf6628050a64f5a2d5d610c7b29d4d30a,BRL,,,https://www.arno.com.br/ventilador-xtreme-force-breeze-parede-50cm-vb51-2720016751_pai/p?idsku=487&utm_source=googleshopping&utm_medium=cpc,,,BRL389.99,100096,,,,"55.71 BRL",,,,,,,2720016751,,7895500761031
https://www.awin1.com/pclick.php?p=40444683159&a=3093907&m=108626,"Ventilador Arno Xtreme Force Breeze Mesa 50cm VB50",40444683159,489,https://lojaarno.vteximg.com.br/arquivos/ids/166855_2,"O Ventilador de Mesa 50cm Arno Xtreme Force Breeze oferece alta vazão de ar e alta performance com 6 pás e potência de 126W, garantindo uma ventilação potente e eficiente. Sua grade Chevron Zone reduz o ruído, proporcionando um ambiente mais silencioso e confortável.Conta com 3 velocidades, incluindo um modo noturno ultra silencioso, ideal para uma noite de sono tranquila. Seu design moderno e versátil facilita a montagem, transporte, desmontagem para limpeza e armazenamento.Com 80° de oscilação e 4 inclinações verticais, proporciona um fluxo de ar direcionado e personalizado. Desenvolvido com tecnologia avançada, alia eficiência, praticidade e economia, sem abrir mão da segurança e durabilidade.",Arno,389.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166855_2&feedId=100096&k=8f0288313ce8447b117357eeaf5cffaf3fce9034,BRL,,,https://www.arno.com.br/ventilador-xtreme-force-breeze-mesa-50cm-vb50-2720016728_pai/p?idsku=489&utm_source=googleshopping&utm_medium=cpc,,,BRL389.99,100096,,,,"55.71 BRL",,,,,,,2720016728,,7895500761017
https://www.awin1.com/pclick.php?p=40538986577&a=3093907&m=108626,"Ventilador Arno Xtreme Force Breeze Mesa 40cm VB40",40538986577,498,https://lojaarno.vteximg.com.br/arquivos/ids/158982_2,"O Ventilador de Mesa 40cm Arno Xtreme Force Breeze oferece alta performance com 6 pás e potência de 126W, garantindo uma ventilação potente e eficiente. Sua grade Chevron Zone reduz o ruído, proporcionando um ambiente mais silencioso e confortável.Conta com 3 velocidades, incluindo um modo noturno ultra silencioso, ideal para uma noite de sono tranquila. Seu design moderno e versátil facilita a montagem, transporte, desmontagem para limpeza e armazenamento.Com 80° de oscilação e 4 inclinações verticais, o ventilador proporciona maior controle e direcionamento do ar. Desenvolvido com tecnologia avançada, alia eficiência, praticidade e economia, sem abrir mão da segurança e durabilidade.",Arno,304.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F158982_2&feedId=100096&k=9a10e6c4c0190d212b56cff059ad4a4ce6e8894e,BRL,,,https://www.arno.com.br/ventilador-xtreme-force-breeze-mesa-40cm-vb40-2720016633_pai/p?idsku=498&utm_source=googleshopping&utm_medium=cpc,,,BRL304.99,100096,,,,"50.83 BRL",,,,,,,2720016634,,7895500760928
https://www.awin1.com/pclick.php?p=40885033757&a=3093907&m=108626,"Nescafé Dolce Gusto Arno Genio S Basic Multibebidas Digital Automática Grafite DGS5",40885033757,503,https://lojaarno.vteximg.com.br/arquivos/ids/166485_2,"""A NESCAF&Eacute;&reg; Dolce Gusto&reg; Genio S Grafite da Arno  &eacute; uma m&aacute;quina MULTI-BEBIDAS que prepara mais de 30 tipos de bebidas em c&aacute;psulas com inova&ccedil;&otilde;es a cada ano. Voc&ecirc; pode preparar um cremoso caf&eacute; Espresso, um Chococcino quentinho ou at&eacute; um ch&aacute; gelado na sua casa com passos simples e de forma super r&aacute;pida. A NESCAF&Eacute;&reg; Dolce Gusto&reg; Geno da Arno &eacute; ideal para quem deseja uma m&aacute;quina autom&aacute;tica com bastante precis&atilde;o e resultados quentes ou gelados sempre muito saborosos. Al&eacute;m das fun&ccedil;&otilde;es tradicionais das m&aacute;quinas autom&aacute;ticas NESCAF&Eacute;&reg; Dolce Gusto&reg;, a Genio S possui funcionalidades inovadoras para tornar a sua experi&ecirc;ncia ainda mais completa e agrad&aacute;vel:  Anel de controle: ajuste o tamanho da bebida de forma f&aacute;cil e simplificada. Controle de temperatura: com 4 ajustes que v&atilde;o de &ldquo;ambiente&rdquo; at&eacute; &ldquo;muito quente&rdquo; personalizar sua bebida e agradar a todos os diferentes gostos. Espresso boost: experi&ecirc;ncia ainda mais intensa que pr&eacute; umedece seu espresso antes do preparo para caf&eacute; mais concentrado. Fun&ccedil;&atilde;o limpeza: Avisa a hora de limpar vest&iacute;gios de caf&eacute;, leite e chocolate das partes internas garantindo que sua m&aacute;quina fique sempre em excelentes condi&ccedil;&otilde;es e dure por muito mais tempo. Fun&ccedil;&atilde;o XL: prepare um extra longo com +30ml de bebida com um s&oacute; clique.  A Genio prepara desde um verdadeiro Espresso, Cappuccino e v&aacute;rias outras bebidas em quest&atilde;o de segundos. Para isso, basta selecionar o n&iacute;vel de &aacute;gua indicado na c&aacute;psula, a temperatura da bebida e ela para automaticamente quando sua bebida estiver pronta. A NESCAF&Eacute;&reg; Dolce Gusto&reg; Genio S possui reservat&oacute;rio de &aacute;gua com grande capacidade e fun&ccedil;&atilde;o ECO. Assim como todas as m&aacute;quinas NESCAF&Eacute;&reg; Dolce Gusto&reg; da Arno, possui 15 BAR de press&atilde;o que garante a melhor qualidade, aroma e cremosidade para todas as bebidas, permitindo resultado semelhante ao obtido pelos baristas profissionais. Com design arrojado que combina com todos os tipos de ambiente de forma elegante e moderna, essa m&aacute;quina faz sucesso em qualquer lugar. Escolha seu sabor preferido e viva a experiencia de NESCAF&Eacute;&reg; Dolce Gusto&reg;!"" Voc&ecirc; imagina, clic, a Arno faz!",Arno,549.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166485_2&feedId=100096&k=ef66214e0fca33d9d40b2c7e34ce6d960c04c3aa,BRL,,,https://www.arno.com.br/cafeteira-nestle-dolce-gusto-genio-s-grafite-dgs5-127v-1510002267_pai/p?idsku=503&utm_source=googleshopping&utm_medium=cpc,,,BRL549.99,100096,,,,"54.99 BRL",,,,,,,2720018429,,7896075037064
https://www.awin1.com/pclick.php?p=40352632356&a=3093907&m=108626,"Chopeira Elétrica Heineken Beertender Krups com Capacidade de 5 Litros Preta B101",40352632356,73,https://lojaarno.vteximg.com.br/arquivos/ids/166087_2,"A Beertender da KRUPS é uma chopeira capaz de oferecer uma experiência única para todos os amantes de cerveja. Beber cerveja tirada como chope, gelada e a qualquer momento em sua própria casa! A perfeição e tecnologia dos produtos da marca KRUPS se une à marca especialista em cervejas, Heineken, para te oferecer uma experiência e conveniência de beber chopes de qualidade, sem precisar sair de casa. É possível tirar com precisão chopes com colarinho cremoso e na medida ideal! Possui um indicador de temperatura que através de luzes de LED indicam a temperatura ideal de 4ºC, para que você possa tomar um chope saboroso e gelado.",Arno,999.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166087_2&feedId=100096&k=758c9628634f5ca834a46f3051d589e8b334b5be,BRL,,,https://www.arno.com.br/chopeira-beertender-krups-heineken-b101-preta-220v-1500637762-pai/p?idsku=73&utm_source=googleshopping&utm_medium=cpc,,,BRL999.99,100096,,,,"99.99 BRL",,,,,,,1500637763,,3045386377633
https://www.awin1.com/pclick.php?p=40360197332&a=3093907&m=108626,"Chaleira Arno Linha Soleil com 1,7L de Capacidade e Base Giratória Marfim SKET",40360197332,60,https://lojaarno.vteximg.com.br/arquivos/ids/166094_2,"Traga estilo e elegância para sua cozinha com a linha Soleil, que combina um design retrô sofisticado com funcionalidade para o seu dia a dia.A Chaleira Arno Soleil é ideal para quem busca mais praticidade e segurança. Com capacidade de 1,7L, serve até 7 xícaras e conta com dois visores laterais para acompanhar o nível da água.Seu bico de precisão evita derramamentos, enquanto a tampa de fácil utilização e a base giratória de 360º garantem mais comodidade no uso. Além disso, o botão liga-desliga com indicador luminoso torna o manuseio ainda mais simples.Com Arno Soleil, sua cozinha ganha um toque de estilo e sofisticação!",Arno,414.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166094_2&feedId=100096&k=7f66b12584a32e3e88173d21ce539b6eef0f5fab,BRL,,,https://www.arno.com.br/chaleira-arno-soleil-marfim-7211004045-pai/p?idsku=60&utm_source=googleshopping&utm_medium=cpc,,,BRL414.99,100096,,,,"51.87 BRL",,,,,,,7211004044,,3045386382668
https://www.awin1.com/pclick.php?p=40352632358&a=3093907&m=108626,"Torradeira Arno Linha Soleil Com 7 Níveis de Tostagem e Bandeja Removível Marfim STOA",40352632358,57,https://lojaarno.vteximg.com.br/arquivos/ids/166091_2,"Traga estilo e elegância para sua cozinha através da linha Soleil, que possui design retrô, decorando seu ambiente.A Torradeira Arno Soleil conta com 7 níveis de tostagem, garantindo torradas perfeitamente douradas, personalizadas para todos os gostos, podendo ser tanto fatias grossas quanto finas.Possui funções dedicadas com indicadores luminosos que proporcionam maior facilidade de uso:Parar (interromper imediatamente o ciclo de torragem);Descongelar (torrar pão congelado);Reaquecer (aquecer pães previamente torrados).Para completar, há uma alavanca de alta elevação para remover facilmente até os menores pedaços de torrada e uma conveniente bandeja de migalhas removível para uma limpeza prática.Com Arno Soleil, tenha estilo também na sua cozinha!",Arno,414.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166091_2&feedId=100096&k=ed292a2664af0f513205f357ff5ce5bd489b8521,BRL,,,https://www.arno.com.br/torradeira-arno-soleil-marfim-7211004049-pai/p?idsku=57&utm_source=googleshopping&utm_medium=cpc,,,BRL414.99,100096,,,,"51.87 BRL",,,,,,,7211004049,,3045386382705
https://www.awin1.com/pclick.php?p=40352632359&a=3093907&m=108626,"Cafeteira Arno Linha Soleil com Jarra de 1,25L e Sistema Corta Gotas Marfim SFCM",40352632359,80,https://lojaarno.vteximg.com.br/arquivos/ids/166097_2,"Traga estilo e elegância para sua cozinha com a linha Soleil, que combina um design retrô encantador com praticidade para o seu dia a dia.A Cafeteira Arno Soleil é perfeita para quem busca conveniência e segurança. Com capacidade de 1,25L, conta com um visor lateral que facilita o enchimento do reservatório e um porta-filtro giratório para um acesso mais prático.Seu sistema corta-pingos permite servir uma xícara de café a qualquer momento do preparo, sem preocupações. Além disso, a função de desligamento automático entra em ação após 30 minutos de manutenção quente, garantindo mais tranquilidade e segurança.Com Arno Soleil, sua cozinha ganha charme e sofisticação, sem abrir mão da funcionalidade!",Arno,414.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166097_2&feedId=100096&k=6b894f9c606b067e45c6b00cb29c383073520631,BRL,,,https://www.arno.com.br/cafefeteia-arno-soleil-marfim-7211004076-pai/p?idsku=80&utm_source=googleshopping&utm_medium=cpc,,,BRL414.99,100096,,,,"51.87 BRL",,,,,,,7211004076,,3045386382750
https://www.awin1.com/pclick.php?p=40352632360&a=3093907&m=108626,"Fritadeira sem Óleo Arno Airfry Ultra Grafite 4,2L com Cesta Removível UFRY",40352632360,78,https://lojaarno.vteximg.com.br/arquivos/ids/162775_2,"A fritadeira sem óleo Arno Airfryer Ultra Digital oferece praticidade e conveniência incomparáveis. Com um painel digital intuitivo e oito programas pré-definidos, desde batatas fritas até peixes, preparar refeições nunca foi tão fácil.Além disso, seu design facilita a limpeza, sem deixar resíduos gordurosos na cozinha, e sua cesta removível é lavável na máquina de lavar louça.Economizando até 70% de energia*, este aparelho oferece controle preciso de temperatura, variando de 40ºC a 200ºC, e um timer de 60 minutos para garantir resultados perfeitos.Com capacidade para até 6 pessoas, é a escolha ideal para refeições saudáveis, sem óleo, mantendo a crocância dos alimentos.*Vs forno tradicional classe energética A. Testes realizados com batatas fritas congeladas.",Arno,499.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F162775_2&feedId=100096&k=0f710bbec656f27235df0ac17a0ec5d3771ca049,BRL,,,https://www.arno.com.br/fritadeira-sem-oleo-arno-airfry-ultra-42l-ufry-7211004467-pai/p?idsku=78&utm_source=googleshopping&utm_medium=cpc,,,BRL499.99,100096,,,,"55.55 BRL",,,,,,,7211004467,,3045387244675
https://www.awin1.com/pclick.php?p=40352632361&a=3093907&m=108626,"Ventilador de Torre Arno Eole Infinite NEOL",40352632361,88,https://lojaarno.vteximg.com.br/arquivos/ids/166849_2,"Deixe os ambientes da sua casa muito mais agrad&aacute;veis e refrescantes com o Ventilador de Torre Arno Eole Infinite. Este produto &eacute; perfeito para qualquer tipo de ambiente pois possui um design diferenciado devido seu acabamento premium e torre inteiramente preta de 1 metro de altura que oferece uma maior &aacute;rea de ventila&ccedil;&atilde;o, regulagem de 3 n&iacute;veis de velocidade, oscila&ccedil;&atilde;o 180&ordm; para uma &oacute;tima distribui&ccedil;&atilde;o de ar, grades girat&oacute;rias e seguras, ajuste de inclina&ccedil;&atilde;o, f&aacute;cil de transportar, montar e desmontar. Com a garantia da marca Arno, n&uacute;mero 1 e especialista h&aacute; mais de 60 anos em ventila&ccedil;&atilde;o, o Ventilador de Torre Eole Infinite conta com a tecnologia para levar efici&ecirc;ncia, praticidade e economia para o seu dia a dia, sempre com muita seguran&ccedil;a e durabilidade. Ventilador de Torre Arno Eole Infinite: frescor com eleg&acirc;ncia! Voc&ecirc; imagina, clic, a Arno faz.",Arno,764.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F166849_2&feedId=100096&k=ee717642b29aac357a7954addff4b4007873ef86,BRL,,,https://www.arno.com.br/ventilador-de-torre-arno-eole-infinite-neol-preto-1830006411-pai/p?idsku=88&utm_source=googleshopping&utm_medium=cpc,,,BRL764.99,100096,,,,"76.49 BRL",,,,,,,1830006411,,3121040064115
https://www.awin1.com/pclick.php?p=40352632362&a=3093907&m=108626,"Ferro a vapor Arno Ecogliss com Modo Econômico FEC1",40352632362,86,https://lojaarno.vteximg.com.br/arquivos/ids/164820_2,"Toda performance com maior economia! O ferro Arno Ecogliss possui a Função Eco para economizar até 25% de energia versus o modo normal. Sua performance é muito eficiente e ideal para resultados rápidos! Possui Base de Cerâmica e remove as dobras com facilidade, graças ao Vapor Extra de 80g/min. É um ferro completo com Vapor Variável de 24g/mim, Vapor Vertical e Spray. Além disso, possui o sistema Corta-Pingos, que evita pingos nas roupas mesmo quando o ferro estiver em baixas temperaturas, e tanque para 200ml de água. Quer economia e eficiência na hora de passar roupas? Você imagina, clic, A Arno faz!",Arno,299.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F164820_2&feedId=100096&k=c284c060207c01811a26a7ee24e0da7306fe57c5,BRL,,,https://www.arno.com.br/ferro-a-vapor-arno-ecogliss-fec1-verde-1830007236-pai/p?idsku=86&utm_source=googleshopping&utm_medium=cpc,,,BRL299.99,100096,,,,"59.99 BRL",,,,,,,1830007236,,3121040072363
https://www.awin1.com/pclick.php?p=40679184991&a=3093907&m=108626,"Ferro a vapor Arno Smartgliss Inteligente com Desligamento Automático FSC1",40679184991,84,https://lojaarno.vteximg.com.br/arquivos/ids/164821_2,"O Ferro a Vapor Arno Smartgliss &eacute; inteligente e n&atilde;o queima suas roupas!  N&atilde;o tem seletor de temperatura, o ferro &eacute; pr&eacute;-ajustado para passar qualquer tipo de tecido, gra&ccedil;as &agrave; exclusiva tecnologia Smart, que mant&eacute;m a temperatura constante e ideal para passar do jeans &agrave; seda.  &Eacute; seguro, pois possui Desligamento Autom&aacute;tico ap&oacute;s per&iacute;odo de inatividade de 30 segundos na horizontal e 8 minutos na vertical, garantindo seguran&ccedil;a para seu dia a dia. Sua Base de Cer&acirc;mica &eacute; ideal para quem procura resultados r&aacute;pidos. Al&eacute;m disso, conta ainda com a Fun&ccedil;&atilde;o ECO para economizar energia versus o modo normal.  &Eacute; ergon&ocirc;mico, com Vapor Cont&iacute;nuo de at&eacute; 25g/min e Vapor Extra de at&eacute; 90g/min para eliminar os vincos facilmente, Vapor Vertical e Fun&ccedil;&atilde;o Spray. Com sistema Corta-Pingos que evita pingos nas roupas mesmo quando estiver em baixas temperaturas, tanque de &aacute;gua com capacidade de 200 ml.  Quer um ferro inteligente que n&atilde;o queima suas roupas?  Voc&ecirc; imagina, clic, a Arno faz.",Arno,509.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F164821_2&feedId=100096&k=9016223535bbdb1b14142cdececcb4f835744bff,BRL,,,https://www.arno.com.br/ferro-a-vapor-arno-smartgliss-fsc1-cinza-110v-1830007238-pai/p?idsku=84&utm_source=googleshopping&utm_medium=cpc,,,BRL509.99,100096,,,,"50.99 BRL",,,,,,,1830007238,,3121040072387
https://www.awin1.com/pclick.php?p=40352632364&a=3093907&m=108626,"Ferro a Vapor Elétrico Arno Steamgliss Base Antiaderente e Ponta de Precisão FSGP",40352632364,82,https://lojaarno.vteximg.com.br/arquivos/ids/164822_2,"Maior, mais r&aacute;pido! O novo Ferro a Vapor Steamgliss Base Antiaderente da Arno possui uma sola 25% maior que n&atilde;o gruda nas roupas e &eacute; ideal para resultados r&aacute;pidos com qualquer tipo de roupa. Sua Ponta de Precis&atilde;o &eacute; perfeita para desamassar at&eacute; as zonas de mais dif&iacute;cil acesso das suas roupas como entre os bot&otilde;es, no colarinho e nos punhos. Possui Vapor Cont&iacute;nuo de at&eacute; 20g/min e Vapor Extra de at&eacute; 100g/min que oferecem at&eacute; 2x mais Vapor ajudando a amolecer as tramas de roupa e tornando o processo de passar roupas muito mais simples e eficiente. 5 configura&ccedil;&otilde;es de temperatura, Fun&ccedil;&atilde;o Spray, tanque de &aacute;gua com grande capacidade de 230 ml, Al&ccedil;a ergon&ocirc;mica que torna o ato de passar mais natural e Sistema Anti-calc&aacute;rio que prolonga a vida &uacute;til do ferro e o mant&eacute;m sempre limpo e pronto para o uso - tudo pensado para a sua comodidade! Voc&ecirc; imagina, clic, a Arno faz.",Arno,249.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F164822_2&feedId=100096&k=d19225eeb9a37212c466a9ad4879ff77ec87f8dd,BRL,,,https://www.arno.com.br/ferro-a-vapor-arno-steamgliss-fsgp-verde-1830007713-pai/p?idsku=82&utm_source=googleshopping&utm_medium=cpc,,,BRL249.99,100096,,,,"62.49 BRL",,,,,,,1830007713,,3121040077139
https://www.awin1.com/pclick.php?p=40352632365&a=3093907&m=108626,"Ferro a Vapor Elétrico Arno Steamgliss Base Ampla de Cerâmica e Ponta de Precisão FSGC",40352632365,96,https://lojaarno.vteximg.com.br/arquivos/ids/165360_2,"Maior, mais r&aacute;pido! O novo Ferro a Vapor Steamgliss Base Antiaderente da Arno possui uma sola 25% maior que n&atilde;o gruda nas roupas e &eacute; ideal para resultados r&aacute;pidos com qualquer tipo de roupa. Sua Ponta de Precis&atilde;o &eacute; perfeita para desamassar at&eacute; as zonas de mais dif&iacute;cil acesso das suas roupas como entre os bot&otilde;es, no colarinho e nos punhos. Possui Vapor Cont&iacute;nuo de at&eacute; 20g/min e Vapor Extra de at&eacute; 100g/min que oferecem at&eacute; 2x mais Vapor ajudando a amolecer as tramas de roupa e tornando o processo de passar roupas muito mais simples e eficiente. 5 configura&ccedil;&otilde;es de temperatura, Fun&ccedil;&atilde;o Spray, tanque de &aacute;gua com grande capacidade de 230 ml, Al&ccedil;a ergon&ocirc;mica que torna o ato de passar mais natural e Sistema Anti-calc&aacute;rio que prolonga a vida &uacute;til do ferro e o mant&eacute;m sempre limpo e pronto para o uso - tudo pensado para a sua comodidade! Voc&ecirc; imagina, clic, a Arno faz.",Arno,274.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F165360_2&feedId=100096&k=14409bde4fa4182d9cb6b54d3a77936f5483c13e,BRL,,,https://www.arno.com.br/ferro-a-vapor-eletrico-arno-steamgliss-fsgc-rosa-1830007714-pai/p?idsku=96&utm_source=googleshopping&utm_medium=cpc,,,BRL274.99,100096,,,,"54.99 BRL",,,,,,,1830007714,,3121040077146
https://www.awin1.com/pclick.php?p=40352632366&a=3093907&m=108626,"Fritadeira sem Óleo Arno Airfry Ultra com 4,2L de capacidade Preta UFRP",40352632366,401,https://lojaarno.vteximg.com.br/arquivos/ids/162746_2,"Promova uma alimentação mais saudável ao reduzir significativamente o uso de óleo em suas refeições com a Airfryer Ultra.Desfrute da praticidade na cozinha com o controle preciso de temperatura, variando de 80ºC a 200ºC, e um timer de 60 minutos que permite o preparo de refeições perfeitamente cronometradas.Sua capacidade de 4,2 litros é ideal para servir até 6 pessoas, tornando-se um aliado perfeito para refeições em família ou com amigos.A tecnologia Hot Air assegura que seus alimentos sejam uniformemente cozidos, resultando em uma textura crocante por fora e suculenta por dentro.Além disso, a limpeza após o uso é rápida e descomplicada, pois a cesta removível pode ser facilmente lavada na máquina de lavar louça.Experimente a fritadeira Arno Ultra e descubra uma maneira mais saudável e conveniente de preparar suas refeições favoritas, sem abrir mão do sabor e da praticidade.",Arno,499.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F162746_2&feedId=100096&k=4a8a39791c07be28889bc10e602f027824c92098,BRL,,,https://www.arno.com.br/fritadeira-sem-oleo-arno-ultra-mecanica-preta-ufrp-7211004633_pai/p?idsku=401&utm_source=googleshopping&utm_medium=cpc,,,BRL499.99,100096,,,,"55.55 BRL",,,,,,,7211004633,,3045387246334
https://www.awin1.com/pclick.php?p=40352632367&a=3093907&m=108626,"Vaporizador de Roupas Portátil Arno Steam Minute HS61",40352632367,94,https://lojaarno.vteximg.com.br/arquivos/ids/165316_2,"A Arno trouxe mais uma inova&ccedil;&atilde;o a fim de facilitar a sua vida! Com o Vaporizador de Roupas Steam Minute passar roupas se tornou um processo muito mais pr&aacute;tico e r&aacute;pido, levando apenas 15 segundos para aquecer, possui vapor eficiente de at&eacute; 20g/min e garante resultados incr&iacute;veis em todos os tecidos, sem precisar de t&aacute;bua de passar.  Possui tanque de &aacute;gua remov&iacute;vel de 70ml.  Perfeito para higienizar superf&iacute;cies em geral.  Ele elimina bact&eacute;rias e odores.  Em tamanho super compacto, acompanha acess&oacute;rio para remo&ccedil;&atilde;o de pelos.  Nunca foi t&atilde;o f&aacute;cil ter roupas passadas e higienizadas!  Voc&ecirc; imagina, clic, a Arno faz!",Arno,389.99,"Arno BR",108626,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Alojaarno.vteximg.com.br%2Farquivos%2Fids%2F165316_2&feedId=100096&k=53f6eed9af7f36dc50e11a8e99d3fcb47f478166,BRL,,,https://www.arno.com.br/vaporizador-de-roupas-arno-steam-minute-hs61-1830007753-pai/p?idsku=94&utm_source=googleshopping&utm_medium=cpc,,,BRL389.99,100096,,,,"55.71 BRL",,,,,,,1830007753,,3121040077535
