aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,ean,isbn,upc,mpn,parent_product_id,product_GTIN
https://www.awin1.com/pclick.php?p=35979066311&a=3093907&m=30615,"Assadeira Perfurada Deluxe Weber",35979066311,7019,https://spicy.vteximg.com.br/arquivos/ids/206308_2,"Que tal preparar carnes, peixes, legumes e até pizza crocante na churrasqueira de um jeito super prático? As assadeiras com pequenos furos permitem que pequenos alimentos sejam grelhados sem que caia pelas grades da churrasqueira facilitando o preparo e deixando os acompanhamentos deliciosos. Abobrinha e pimentões caramelizados para complementar seu churrasco! Com as assadeiras Weber você poderá adicionar alimentos frescos e saudáveis em qualquer refeição. Ficha técnica: • Código: 4082070252 • Marca: Weber • Modelo: Deluxe • Material: Aço Inox • Cor: Aço Inox • Peso: 1,13kg • Dimensões: 4cm x 40cm x 30cm (AxLxP) • Garantia: 2 Anos",,449.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F206308_2&feedId=72009&k=c58e6dd971f2217af1076e95fa6c608ec62270cb,BRL,,,https://www.spicy.com.br/assadeira-perfurada-deluxe-weber/p?idsku=7019,,,BRL449.00,72009,,,,4082070101,11869,77924074899
https://www.awin1.com/pclick.php?p=46030557343&a=3093907&m=30615,"Churrasqueira a Carvão Smokey Joe Silver Weber Preto",46030557343,7049,https://spicy.vteximg.com.br/arquivos/ids/206187_2,"A Churrasqueira a Carvão Smokey Joe Silver Weber desenvolvida em aço esmaltado preto pela Americana Weber. Compacta, com design tradicional e sistema de grelhar criado na década de 1950 e aprimorado desde então. A churrasqueira com tampa se destaca por sua facilidade em assar carnes e outros alimentos sem levantar a tão desagradável labareda. O sistema de entrada e saída de ar é feito em alumínio e proporciona a ventilação perfeita para o preparo do churrasco. Assim, é possível colocar a picanha com a gordura para baixo que vai tostar e derreter sem levantar chama. Especificações do produto: • 34 cm de diâmetro • Grelha em aço • Sistema de entrada e saída de ar em alumínio que não enferruja e proporciona a ventilação perfeita para o preparo do churrasco • Prato removível em alumínio para coletar as cinzas com facilidade • Suporte para a tampa para facilitar o manuseio • Alça em nylon ultra resistente • Área de cozimento: 948,15 cm² Ficha técnica: • Código: 4082070141 • Marca: Weber • Modelo: Smokey Joe • Conteúdo da Embalagem: 1 Churrasqueira • Material: Aço esmaltado • Cor: Preto • Peso: 5kg • Dimensões churrasqueira com a tampa fechada: 43,18cm x 36,20cm x 36,83cm (AxLxP) • Garantia: 2 Anos",,1199.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F206187_2&feedId=72009&k=6b65bd9324cb84dcf75cfc05f206907ed6d60c65,BRL,,,https://www.spicy.com.br/churrasqueira-a-carvao-smokey-joe-silver-preto/p?idsku=7049,,,BRL1199.00,72009,,,,4082070141,11909,77924909399
https://www.awin1.com/pclick.php?p=44912276917&a=3093907&m=30615,"Churrasqueira a Gás Spirit E-210 Weber Aço Inox",44912276917,7054,https://spicy.vteximg.com.br/arquivos/ids/206235_2,"A churrasqueira a gás Spirit E-210 é uma verdadeira estação gourmet, prática, é ideal para a sua casa. A grande vantagem da churrasqueira com tampa é que sem ar, não tem chama. Assim, se você fechar a churrasqueira, pode colocar a picanha com a gordura pra baixo que vai tostar e derreter a gordura, sem levantar a desagradável labareda. As churrasqueiras são projetadas para trabalhar exclusivamente com gás de botijão, e a Weber não recomenda a conversão das churrasqueiras ao gás natural. Especificações do produto: • Tampa | Rodinhas com travas • Tipos de grelhas: Ferro fundido esmaltado em porcelana • Barras Flavorizantes: Aço inox • Termômetro: Sim • Controle de Temperatura: Não • Suporte para Utensílios: Sim • Laterais Dobráveis: 2 • Bandeja coletora de Gordura: Não • Ignição: Sim • Queimadores: 2 • Tipo de Combustível: A Gás • Atenção: Kit Gás não acompanha o produto • As churrasqueiras são projetadas para trabalhar exclusivamente com gás de botijão e a Weber não recomenda a conversão das churrasqueiras ao gás natural • A Mcassab não realiza a adequação do item ao gás natural e não assume qualquer responsabilidade pela modificação Ficha técnica: • Código: 4082070146 • Marca: Weber • Modelo: Spirit E-210 • Conteúdo da Embalagem: 1 manual de instruções, 1 churrasqueira • Material: Aço esmaltado • Potência: 26.500 BTU • Cor: Preto • Peso: 55kg • Dimensões : 115,57cm x 127cm x 60,96cm (AXLXP) • Dimensões com tampa aberta: 160,02cm x 127cm x 81,28cm (AXLXP) • 2322,00cm² de área de cozimento • Garantia: Até 10 anos de garantia ofertadas pelo fabricante observando todos os procedimentos de limpeza e cuidado",,7999.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F206235_2&feedId=72009&k=4edbf052d9ba9f9bcf5a398231bef2965d19eb28,BRL,,,https://www.spicy.com.br/churrasqueira-a-gas-spirit-e-210-weber-aco-inox/p?idsku=7054,,,BRL7999.00,72009,,,,4082070146,11914,77924893599
https://www.awin1.com/pclick.php?p=37061841504&a=3093907&m=30615,"Conjunto 12 Talheres para Carne Aço Inox Servier Bistro WMF",37061841504,12869,https://spicy.vteximg.com.br/arquivos/ids/163797_2,"Desenvolvido com o exclusivo aço inox Cromargan e excelente acabamento polido pela Alemã WMF, o conjunto de Talheres para Carne WMF possui os talheres perfeitos para servir em grande estilo. Design clássico e formato diferenciado para o serviço. O aço inox Cromargan utilizado na produção das peças oferece alta resistência a riscos, mesmo após o uso prolongado. Parte da linha Servier Bistro e projetado pelo Designer Peter Bäurle, profissional responsável por diversos produtos da marca, buscando promover a união entre sensibilidade, criatividade e modernidade. Ficha técnica: • Código: 4080011254 • Marca: WMF • Modelo: Servier Bistro • Conteúdo da Embalagem: 12 Talheres • Material: Aço inox • Peso: 1,016kg • Dimensões: 5cm x 17cm x 25cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,1099.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F163797_2&feedId=72009&k=cd8993ae33ab6f8c0ee10711294d201661a69d42,BRL,,,https://www.spicy.com.br/conjunto-de-12-talheres-para-carne-em-aco-inox-servier-bistro-wmf/p?idsku=12869,,,BRL1099.00,72009,,,,4080011254,1191,4000530626325
https://www.awin1.com/pclick.php?p=40336286228&a=3093907&m=30615,"Luva Protetora para Mãos Specialty em Fibra Sintética Microplane",40336286228,7193,https://spicy.vteximg.com.br/arquivos/ids/238747_2,"Luvas perfeitas para cortar vegetais. As lâminas do Microplane são projetadas para serem mais afiadas do que as da concorrência, então também projetamos essas luvas resistentes a cortes. Proteja suas mãos do contato acidental com lâminas afiadas! Nossa luva resistente a cortes se ajusta a ambas as mãos e um tamanho serve na maioria. Especificações do Produto: •Serve para qualquer mão e tamanho único •Luva de malha sem fio resistente a cortes •Protege as mãos do contato acidental com lâminas afiadas •Em conformidade com FDA para contato com alimentos •EN388 Nível 5 para resistência a cortes •ANSI Nível 4 para resistência a cortes • Lavar apenas à mão Ficha Técnica: • Código: 4082740001 • Marca: Microplane • Conteúdo da Embalagem: 1 Luva Protetora • Material: Microfibra • Peso: 0,400kg • Dimensões do produto: 32cm x 11,2cm x 26,6cm (AxLxP) • Garantia: 3 Meses (Contra defeito de fabricação)",,199.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F238747_2&feedId=72009&k=8c30bb4def070f4e033d9e0d971b6edb1e9d9999,BRL,,,https://www.spicy.com.br/luva-protetora-para-maos-specialty-em-fibra-sintetica-microplane/p?idsku=7193,,,BRL199.00,72009,,,,4082740001,12602,098399340074
https://www.awin1.com/pclick.php?p=33152871665&a=3093907&m=30615,"Ralador Zester em Aço Inox Classic Microplane Preto",33152871665,7202,https://spicy.vteximg.com.br/arquivos/ids/174772_2,"O Ralador Zester da Microplane é uma ferramenta queridinha, versátil e prática para ralar alimentos secos ou úmidos, como frutas cítricas, queijos duros, gengibre, alho, noz moscada e canela. Equipado com lâminas ultra afiadas fabricadas nos EUA, o ralador da Microplane também pode ser usado para raspar frutas cítricas e castanhas e ralar chocolate ou coco. Com um cabo de toque suave em amarelo ensolarado e um protetor de lâmina incluído, é uma adição prática para qualquer cozinha e uma ferramenta essencial para qualquer amante de culinária gourmet. Especificações do Produto:  • Cabo ergonômico macio ao toque em uma cor vibrante • Super afiado, perfeito para fazer finas raspas de queijos, limão, laranja, chocolates e diversos outros alimentos que preferir • Design inteligente com corte preciso • Lâminas em aço inox de alta qualidade e extremamente afiadas • Acompanha capa protetora para quando não estiver em uso • Pode ir à lava louças Ficha Técnica:  • Código: 4082740011 • Marca: Microplane • Modelo: Zester • Conteúdo da Embalagem: 1 Ralador • Material: Aço Inox • Cor: Preto • Peso: 120g • Dimensões do produto: 30cm x 3,4cm x 1,5cm (AxLxP) • Garantia: 3 Meses (Contra defeito de fabricação)",,299.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F174772_2&feedId=72009&k=3ab0971ecbfcb8ea04ea83fc6bb83cc92ae6b873,BRL,,,https://www.spicy.com.br/ralador-zester-em-aco-inox-classic-microplane-preto/p?idsku=7202,,,BRL299.00,72009,,,,4082740011,12612,98399460208
https://www.awin1.com/pclick.php?p=40785166728&a=3093907&m=30615,"Ralador em Aço Inox Classic Microplane Vermelho",40785166728,7205,https://spicy.vteximg.com.br/arquivos/ids/175598_2,"O Ralador Classic pode ser usado para diversas coisas! Como ralar gengibre, canela inteira, noz-moscada ou para raspar uma rolha para encaixar de volta em uma garrafa e até mesmo para raspar manchas queimadas ou escuras de biscoitos. As possibilidades são infinitas! Além da sua mesa ficar elegante, você não terá preocupação para ralar a comida da maneira que desejar. Evite o cansaço das mãos e punhos com um cabo macio e emborrachado que proporciona conforto durante o manuseio com material que permanece livre de ferrugem e mantém a nitidez ao longo do tempo. O descascador de cítricos foi desenhado de maneira inteligente para o melhor corte com uma lâmina de alta qualidade, garantindo precisão na sua cozinha. Produzido pela Americana Microplane, reconhecida como a melhor do mundo no segmento de raladores com alta precisão. Mais de 40 anos no mercado com produtos mundialmente conhecidos e da melhor qualidade. Especificações do produto: • Vai a lava-louças, exceto a capa protetora que deve ser lavada a mão Ficha técnica: • Código: 4082740014 • Marca: Microplane • Modelo: Classic • Conteúdo da Embalagem: 1 Ralador 1 Capa protetora • Material: Lâmina em aço inox e cabo de borracha termoplástica Capa em plástico • Cor: Vermelho • Peso: 0,12kg • Dimensões: 3,8cm x 3,5cm x 30,7cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,229.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F175598_2&feedId=72009&k=a717a66c664036e5385780e7cc27a095d25b7a3e,BRL,,,https://www.spicy.com.br/ralador-em-aco-inox-classic-microplane-vermelho/p?idsku=7205,,,BRL229.00,72009,,,,4082740014,12615,98399461205
https://www.awin1.com/pclick.php?p=36863110176&a=3093907&m=30615,"Ralador em Aço Inox Classic Zester Microplane Amarelo",36863110176,7228,https://spicy.vteximg.com.br/arquivos/ids/234779_2,"O Ralador Zester da Microplane é uma ferramenta queridinha, versátil e prática para ralar alimentos secos ou úmidos, como frutas cítricas, queijos duros, gengibre, alho, noz moscada e canela. Equipado com lâminas ultra afiadas fabricadas nos EUA, o ralador da Microplane também pode ser usado para raspar frutas cítricas e castanhas e ralar chocolate ou coco. Com um cabo de toque suave e um protetor de lâmina incluído, é uma adição prática para qualquer cozinha e uma ferramenta essencial para os amantes da culinária gourmet. Especificações do Produto:  • Cabo ergonômico macio ao toque em uma cor vibrante • Super afiado, perfeito para fazer finas raspas de queijos, limão, laranja, chocolates e diversos outros alimentos que preferir • Design inteligente com corte preciso • Lâminas em aço inox de alta qualidade e extremamente afiadas • Acompanha capa protetora para quando não estiver em uso • Pode ir à lava louças Ficha Técnica:  • Código: 4082740041 • Marca: Microplane • Modelo: Zester • Conteúdo da Embalagem: 1 Ralador • Material: Aço Inox • Cor: Amarelo • Peso: 120g • Dimensões do produto: 30cm x 3,4cm x 1,5cm (AxLxP) • Garantia: 3 Meses (Contra defeito de fabricação)",,229.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F234779_2&feedId=72009&k=500561a0ddc6b449ec9fdd7e6c21e22e5bcc6ba0,BRL,,,https://www.spicy.com.br/ralador-em-aco-inox-classic-zester-microplane-amarelo/p?idsku=7228,,,BRL229.00,72009,,,,4082740041,12642,0098399466200
https://www.awin1.com/pclick.php?p=33152871669&a=3093907&m=30615,"Conjunto de Copos ""o"" em Cristal Cabernet Merlot Riedel",33152871669,7636,https://spicy.vteximg.com.br/arquivos/ids/234372_2,"Com design clássico, este conjunto conta com 8 copos modelo ""O"" criados especialmente para revelar toda essência de grandes vinhos. Desenvolvidos na Áustria pela família Riedel em cristal com acabamento inigualável, leveza e excelente resistência. Perfeitos para diversas ocasiões ou utilizados no dia a dia para outras bebidas. Ficha Técnica: • Código: 4088190075 • Marca: Riedel • Conteúdo da Embalagem: 8 Peças • Material: Cristal • Capacidade: 600ml • Peso: 140g a unidade • Dimensões: 12cm x 10cm x 7cm • Garantia: 3 Meses - Contra defeito de fabricação",,999.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F234372_2&feedId=72009&k=9a32da477413c2e52b94c30828cf6f9e6e42e53e,BRL,,,https://www.spicy.com.br/conjunto-de-copos--o--em-cristal-cabernet-merlot-leve-8-pague-6-riedel/p?idsku=7636,,,BRL999.00,72009,,,,4088190075,13406,9006206514557
https://www.awin1.com/pclick.php?p=45081854999&a=3093907&m=30615,"Conjunto de 2 Taças para Vinho Cabernet Sauvignon Heart to Heart 800ml Riedel",45081854999,11656,https://spicy.vteximg.com.br/arquivos/ids/159828_2,"Consideradas por especialistas, as melhores taças para vinho do mundo, as taças Riedel são fabricadas na Áustria, há mais de 250 anos pela família Riedel. Robert Parket em uma oportunidade comentou “O efeito que estas taças exercem sobre o vinho é profundo. Não é possível dizer o suficiente, elas fazem uma enorme diferença.” Este conjunto é composto por 2 taças em cristal com capacidade para 800ml cada e altura aproximada de 24,7cm. Ficha técnica: • Código: 4088190116 • Marca: Riedel • Modelo: Cabernet Sauvignon Heart to Heart • Conteúdo da Embalagem: 2 Taças • Capacidade: 800ml • Peso: 650g • Altura da taça: 24,7cm • Dimensões da embalagem: 27cm x 13cm x 10cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,499.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F159828_2&feedId=72009&k=2014cd7d7d472ddf5ab6ba41fa4a0ad5131e9602,BRL,,,https://www.spicy.com.br/conjunto-de-2-tacas-para-vinho-cabernet-sauvignon-heart-to-heart-riedel/p?idsku=11656,,,BRL499.00,72009,,,,4088190116,13446,9006206516346
https://www.awin1.com/pclick.php?p=33887217733&a=3093907&m=30615,"Batedeira Stand Mixer 127V Kitchenaid Vermelha",33887217733,8364,https://spicy.vteximg.com.br/arquivos/ids/242543_2,"A batedeira Kitchenaid foi projetada especialmente para tornar o tempo na cozinha em um dos mais prazerosos do dia. O corpo robusto produzido todo em aço inox, a batedeira oferece durabilidade e resistência e seu design retrô e exclusivo destaca-se no ambiente dando um toque especial na decoração de sua cozinha. Sua tigela com capacidade para 4,83 litros, 10 velocidades é perfeita para preparar receitas do dia a dia até as maiores e mais complexas. Moderna e prática, a batedeira possui comandos simples e intuitivos, movimento planetário atingindo 59 pontos de contato na lateral da tigela, proporcionando uma mistura rápida e homogênea. Com a batedeira Kitchenaid, você pode utilizá-la com ou sem a base, contém porta-fio para a armazenagem correta do produto, trava de segurança e base antiderrapante. Além disso, é possível adquirir acessórios opcionais como: Moedor, pasta roller, sorveteira, extrator de cítricos, set gourmet. Presente no Brasil desde 2008, conquistando corações e cozinhas com produtos inspirados no universo da culinária profissional. Especificações do Produto: • 10 velocidades com movimento planetário • A mistura dos ingredientes fica homogênea rapidamente • Prepare bolos, massas, pães, cremes e as mais complexas receitas • Possui trava de segurança e pés antiderrapantes • Considerada um ícone de design e funcionalidade • Possui comandos simples e intuitivos • Protetor de respingos (evitando sujeira) • Comporta outros acessórios para outras funções (vendido separadamente) • Os batedores e bowl podem ir a lava-louças • Fácil limpeza Ficha Técnica: • Código: 4088760002 • Marca: Kitchenaid • Modelo: Stand Mixer • Conteúdo da embalagem: 1 Batedeira, 1 Tigela em Inox, 1 Protetor de respingo e 3 Batedores (massa, pão, claras) • Material: Aço Inox • Voltagem: 127V • Potência: 275W • Capacidade: 4,8 litros • Cor: Vermelho • Peso: 10kg • Dimensões da embalagem: 35,3cm x 22,1cm x 35,8cm (AxLxP) • Garantia: 1 ano (Contra efeito de fabricação) • Certificação Inmetro BR OCP 0029""",,2799.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F242543_2&feedId=72009&k=b1bcbba0d65e6d11681ec289b70c865de3d9550e,BRL,,,https://www.spicy.com.br/batedeira-stand-mixer-127v-kitchenaid-vermelha/p?idsku=8364,,,BRL2799.00,72009,,,,4088760002,14721,7891129209015
https://www.awin1.com/pclick.php?p=35322249509&a=3093907&m=30615,"Batedeira Stand Mixer 220V Kitchenaid Vermelha",35322249509,8031,https://spicy.vteximg.com.br/arquivos/ids/242542_2,"A batedeira Kitchenaid foi projetada especialmente para tornar o tempo na cozinha em um dos mais prazerosos do dia. O corpo robusto produzido todo em aço inox, a batedeira oferece durabilidade e resistência e seu design retrô e exclusivo destaca-se no ambiente dando um toque especial na decoração de sua cozinha. Sua tigela com capacidade para 4,83 litros, 10 velocidades é perfeita para preparar receitas do dia a dia até as maiores e mais complexas. Moderna e prática, a batedeira possui comandos simples e intuitivos, movimento planetário atingindo 59 pontos de contato na lateral da tigela, proporcionando uma mistura rápida e homogênea. Com a batedeira Kitchenaid, você pode utilizá-la com ou sem a base, contém porta-fio para a armazenagem correta do produto, trava de segurança e base antiderrapante. Além disso, é possível adquirir acessórios opcionais como: Moedor, pasta roller, sorveteira, extrator de cítricos, set gourmet. Presente no Brasil desde 2008, conquistando corações e cozinhas com produtos inspirados no universo da culinária profissional. Especificações do Produto: • 10 velocidades com movimento planetário • A mistura dos ingredientes fica homogênea rapidamente • Prepare bolos, massas, pães, cremes e as mais complexas receitas • Possui trava de segurança e pés antiderrapantes • Considerada um ícone de design e funcionalidade • Possui comandos simples e intuitivos • Protetor de respingos (evitando sujeira) • Comporta outros acessórios para outras funções (vendido separadamente) • Os batedores e bowl podem ir a lava-louças • Fácil limpeza Ficha Técnica: • Código: 4088760040 • Marca: Kitchenaid • Modelo: Stand Mixer • Conteúdo da embalagem: 1 Batedeira, 1 Tigela em Inox, 1 Protetor de respingo e 3 Batedores (massa, pão, claras) • Material: Aço Inox • Voltagem: 220V • Potência: 300W • Capacidade: 4,8 litros • Cor: Vermelho • Peso: 10kg • Dimensões da embalagem: 35,3cm x 22,1cm x 35,8cm (AxLxP) • Garantia: 1 ano (Contra defeito de fabricação) • Certificação Inmetro BR OCP 0029""",,3249.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F242542_2&feedId=72009&k=29f2b1cee05324b6c3a366e1f09a1f3cbe09343b,BRL,,,https://www.spicy.com.br/batedeira-stand-mixer-220v-kitchenaid-vermelha/p?idsku=8031,,,BRL3249.00,72009,,,,4088760040,14759,7891129195387
https://www.awin1.com/pclick.php?p=35979066192&a=3093907&m=30615,"Garrafa Térmica de 1 Litro Quick Press Samba Emsa Vermelha",35979066192,834,https://spicy.vteximg.com.br/arquivos/ids/156496_2,"Excelente garrafa térmica com sistema ""Quick Press"", que possibilita a utilização pressionando apenas um botão, contribuindo também uma vedação hermética perfeita. A linha Samba foi criada especialmente para proporcionar destaque e sofisticação à mesa. Peças desenvolvidas em plástico de alta qualidade, com design moderno e cores alegres que se adaptam facilmente em qualquer decoração. Desenvolvida pela Alemã Emsa, marca com excelência em alta qualidade e funcionalidade, oferecendo produtos práticos para o dia a dia. Ficha técnica: • Código: 4080050161 • Marca: Emsa • Modelo: Quick Press Samba • Conteúdo da Embalagem: 1 Garrafa Térmica • Especificações do produto: Ampola de Vidro 100% a prova de vazamentos Livre de BPA • Material: Plástico • Capacidade: 1 Litro • Cor: Vermelho • Peso: 740g • Dimensões: 22cm x 15cm x 18cm (AxLxP) • Garantia: 5 Anos",,299.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F156496_2&feedId=72009&k=7962602a642835b0b04880b1feba22b185fe4502,BRL,,,https://www.spicy.com.br/garrafa-termica-de-1-litro-quick-press-samba-emsa-vermelha/p?idsku=834,,,BRL299.00,72009,,,,4080050161,1486,4009049222042
https://www.awin1.com/pclick.php?p=33152871687&a=3093907&m=30615,"Cilindro Extra de CO2 60 Litros Sodastream Azul",33152871687,8115,https://spicy.vteximg.com.br/arquivos/ids/182531_2,"IMPORTANTE: Este Cilindro Click Connect (rótulo azul) é compatível somente com as máquinas: GENESIS, POWER, SOURCE, PLAY, SPIRIT, FIZZI, JET, CRYSTAL, ACQUA FIZZ e PENGUIN. Tudo o que você precisa para manter sua máquina  borbulhando! A mesma eficiência de sempre, agora com muito mais praticidade. Os Cilindros SodaStream mudaram, mas mudaram para melhor. Desenvolvido pela israelense Sodastream, o Cilindro Extra é perfeito para quem ama água com gás, além disso, você pode realizar a troca do Cilindro refil enquanto utiliza o seu Cilindro Extra. Com rendimento de até 3 meses dependendo da frequência de consumo, os cilindros são testados diversas vezes para garantir a segurança do consumidor, portanto não recomendamos utilizar cilindros de gás (CO2) de origem desconhecida. Trocas de cilindros de origem desconhecida, danificados, provenientes da Austrália e Nova Zelândia não serão aceitos pelos nossos entregadores. Se você possui uma máquina da SodaStream oriunda da Austrália ou Nova Zelândia, não siga em frente com essa compra. Respeitando a legislação local, as máquinas e cilindros desses dois países possuem uma modificação que as torna incompatíveis com as máquinas e cilindros comercializados no Brasil e no restante do mundo. Especificações do produto: • Sustentável e retornável • Rápido e fácil • Triplo controle de qualidade a cada recarga • Gás certificado de grau alimentar • IMPORTANTE: Este Cilindro Rosqueável é compatível apenas com as máquinas: GENESIS, POWER, SOURCE, PLAY, SPIRIT, FIZZI, JET, CRYSTAL, ACQUA FIZZ, PENGUIN Ficha técnica: • Código: 4088930035 • Marca: Sodastream • Conteúdo da Embalagem: 1 Cilindro Extra Azul • Capacidade: 60 Litros • Peso do produto: 1,1kg • Dimensões do produto: 36,5cm x 6cm x 6cm (AxLxP) • Peso com embalagem: 1,2kg • Dimensões com embalagem: 37cm x 7cm x 7cm (AxLxP) • Garantia: 3 Anos",,399.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F182531_2&feedId=72009&k=e7395f85b4e1105f164ad4ee5265cebe3428ff94,BRL,,,https://www.spicy.com.br/cilindro-extra-de-co2-60-litros-sodastream/p?idsku=8115,,,BRL399.00,72009,,,,4088930035,15004,7290012291265
https://www.awin1.com/pclick.php?p=35356101141&a=3093907&m=30615,"Cilindro Refil de CO2 60 Litros Sodastream Azul",35356101141,14958,https://spicy.vteximg.com.br/arquivos/ids/234337_2,"IMPORTANTE: Este Cilindro Click Connect (rótulo azul) é compatível somente com as máquinas: GENESIS, POWER, SOURCE, PLAY, SPIRIT, FIZZI, JET, CRYSTAL, ACQUA FIZZ e PENGUIN. Agora você e sua família podem aproveitar a Máquina Sodastream trocando o cilindro de gás carbônico (CO2) On-line. Cada cilindro rende até 60 litros de água com gás, perfeito para quem ama sua água sempre fresquinha e cheia de bolhas, ou para facilitar na sua rotina, eliminando idas ao supermercado e salvando espaço no armário. Os cilindros originais SodaStream passam por um triplo controle de qualidade e garantem a sua segurança. POR FAVOR, LEIA ATENTAMENTE OS PROCEDIMENTOS: Sua máquina ficou sem gás? Peça um refil e continue a produzir água com gás fresquinha em casa, é muito fácil: 1º Faça o pedido de refil de gás on line 2º Selecione o tipo de frete desejado 3º Por se tratar de um refil, precisaremos do seu cilindro de volta. Fique atento ao seu e-mail, você receberá todas as instruções de como realizar o retorno do seu cilindro vazio de acordo com a modalidade de frete selecionada -Embale seu cilindro vazio e o mantenha disponível, os correios passarão no endereço selecionado no momento da compra para retirá-lo; -Quando o retorno do seu cilindro for confirmado, enviaremos um cilindro reabastecido até você; -Enviaremos por email a confirmação de envio do seu refil de gás; -Nosso motoboy irá até seu endereço com um cilindro novo; -Tenha seu cilindro vazio à mão ou disponibilize na portaria de seu prédio ou a um responsável; -No ato da entrega do seu refil de gás o cilindro vazio será retirado. *O prazo de entrega pode variar de 01 a 20 dias da data de recebimento do cilindro vazio, dependendo da localidade.  IMPORTANTE: Este Cilindro Rosqueável (rótulo azul) pode ser utilizado apenas nas máquinas GENESIS, POWER, SOURCE, PLAY, SPIRIT, FIZZI, JET, CRYSTAL, ACQUA FIZZ e PENGUIN (exceto pelas máquinas adquiridas no território da Austrália e Nova Zelândia). Trocas de cilindros de origem desconhecida, danificados, provenientes da Austrália e Nova Zelândia ou o cilindros Quick Connect (rótulo rosa) não serão aceitos pelos nossos entregadores. Se você possui uma máquina da SodaStream oriunda da Austrália ou Nova Zelândia, não siga em frente com essa compra. Respeitando a legislação local, as máquinas e cilindros desses dois países possuem uma modificação que as torna incompatíveis com as máquinas e cilindros comercializados no Brasil e no restante do mundo. Ficha Técnica: • Código: 4088930055 • Marca: Sodastream • Conteúdo da Embalagem: 1 Cilindro Refil Azul • Peso: 425g • Dimensões: 37cm x 7cm x 7cm (AxLxP) • Garantia: 3 Meses (Contra defeito de fabricação)",,169.90,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F234337_2&feedId=72009&k=cc76c36662cc6e9f93a3780ad84c37ca0ffe33b5,BRL,,,https://www.spicy.com.br/cilindro-refil-de-co2-60-litros-sodastream/p?idsku=14958,,,BRL169.90,72009,,,,4088930055,15024,7290012291272
